19.4541358347,51.8303291354,6.47879114192,367,1
-23.3292854281,0.0534969574016,0.0066871196752,1965,0
5.3495520186,17.171480469,2.14643505862,1220,1
9.0175629844,25.3279001999,3.16598752499,827,1
-23.4370613054,0.0521886578881,0.00652358223601,1888,0
2.31120443405,11.4749148349,1.43436435437,1422,1
-1.86015314427,5.79095243824,0.72386905478,1255,1
4.08714838765,14.6640943531,1.83301179413,868,1
3.17550710435,12.9742444776,1.62178055969,1200,1
0.766847142894,9.06388653697,1.13298581712,1138,1
0.426316627105,8.58037347591,1.07254668449,1248,1
15.231068764,40.8181903552,5.1022737944,561,1
-4.44053242546,3.54635142809,0.443293928511,432,0
-10.0820055658,1.0803852473,0.135048155913,743,0
-21.8668789413,0.0748458445136,0.0093557305642,1641,0
-3.66163431344,4.13106371744,0.51638296468,1456,1
-15.3938395356,0.328611891985,0.0410764864981,1352,0
-1.31021903536,6.38983243072,0.79872905384,453,0
-13.4232905694,0.51315088853,0.0641438610663,923,0
12.8543580794,34.7441927183,4.34302408979,671,1
7.40633695795,21.6096121286,2.70120151608,1030,1
-13.3689098226,0.519473405645,0.0649341757056,1154,0
18.293003663,48.7841674554,6.09802093192,413,1
-1.35092986494,6.34395958405,0.792994948006,1888,1
-3.50239938328,4.26002692161,0.532503365201,1577,1
-21.5350907457,0.080767191405,0.0100958989256,1906,0
-17.8872381975,0.186222577708,0.0232778222135,1337,0
-1.2113696003,6.50224793198,0.812780991497,1867,1
-21.5052755769,0.081321626132,0.0101652032665,1541,0
-2.17039721885,5.47266696717,0.684083370897,1705,1
13.6016755302,36.6399655158,4.57999568948,619,1
-3.65489564814,4.13645484305,0.517056855381,1832,1
-19.8632912594,0.118496101536,0.014812012692,1869,0
7.56682074324,21.9715416558,2.74644270697,771,1
2.23286379045,11.3441933189,1.41802416486,324,0
3.07410242049,12.7930148334,1.59912685418,1452,1
-3.58541529636,4.19238280711,0.524047850889,1977,1
-0.685653546411,7.12484564704,0.89060570588,1882,1
20.9333964693,55.7241115197,6.96551393997,234,1
10.3349778364,28.4875202555,3.56094003193,622,1
-0.724312566036,7.07763683751,0.884704604689,1805,1
-18.2121546535,0.172898814922,0.0216123518652,1628,0
-13.9450747766,0.456190090021,0.0570237612526,1104,0
-12.407252187,0.64469357336,0.08058669667,993,0
-21.8314633911,0.0754566887027,0.00943208608784,1933,0
24.7236831064,65.7430678428,8.21788348036,206,1
7.20929352472,21.1680420357,2.64600525446,798,1
-15.7366356412,0.303996721333,0.0379995901666,1162,0
19.6085554265,52.2361845038,6.52952306298,390,1
-16.8713483695,0.23480347443,0.0293504343038,1517,0
8.76879078303,24.7423389817,3.09279237271,211,0
-13.5066544941,0.503604520965,0.0629505651207,1044,0
4.24148136249,14.9605853528,1.8700731691,807,1
-16.2010492888,0.273528862197,0.0341911077746,1349,0
3.03450057987,12.7226159243,1.59032699054,883,1
7.68332744528,22.2355473831,2.77944342289,970,1
5.52343995801,17.5308229828,2.19135287285,1109,1
2.0899886308,11.1080549485,1.38850686857,350,0
2.66802335749,12.081324018,1.51016550225,986,1
-11.8290263013,0.733644587041,0.0917055733801,952,0
1.56983445162,10.2734344834,1.28417931043,1186,1
-20.1949823984,0.109824281945,0.0137280352431,1488,0
35.0646289487,93.1893361238,11.6486670155,113,1
-14.4921206627,0.403130570832,0.050391321354,1018,0
-17.6593383188,0.196170921931,0.0245213652414,1583,0
1.64901554479,10.3979230456,1.2997403807,1195,1
-12.4734256073,0.635208219348,0.0794010274185,954,0
28.1446803975,74.8133628766,9.35167035957,196,1
5.81516412866,18.1407468965,2.26759336207,1140,1
-19.7872999315,0.120576862636,0.0150721078295,1865,0
-0.1159304075,7.84698299621,0.980872874526,1572,1
-3.51450618102,4.25010601136,0.53126325142,1890,1
31.2601852488,83.0839015503,10.3854876938,134,1
1.17454498726,9.66590410256,1.20823801282,999,1
-2.39682073852,5.24912480726,0.656140600907,433,0
-17.9408925265,0.183954193771,0.0229942742214,1407,0
4.79685667156,16.0511504514,2.00639380642,1137,1
-4.89678826702,3.23776957034,0.404721196292,584,0
16.8919673117,45.1248231596,5.64060289495,346,1
-17.6999843088,0.194358806739,0.0242948508424,1522,0
-5.25948051389,3.00932067622,0.376165084528,462,0
-5.15371594292,3.07443980931,0.384304976164,451,0
20.946710744,55.7592120814,6.96990151017,304,1
7.81889736574,22.5440503666,2.81800629583,899,1
-22.4027164185,0.0661830984625,0.00827288730782,1963,0
-11.0487606213,0.872701408172,0.109087676022,977,0
-5.76322003634,2.71550573066,0.339438216333,570,0
-22.9641514692,0.0581774052788,0.00727217565985,1780,0
12.8556305975,34.7474078784,4.3434259848,472,1
-3.23611216424,4.48311149792,0.560388937239,1561,1
-0.325718512605,7.57530775012,0.946913468766,1742,1
13.5329167764,36.464934417,4.55811680213,135,0
0.0207475143538,8.02760162623,1.00345020328,1613,1
-20.6091574461,0.0998776443443,0.012484705543,1699,0
1.53030402985,10.211632011,1.27645400137,1273,1
-7.03176295751,2.0857196066,0.260714950825,571,0
-14.7726145851,0.378325544248,0.047290693031,1032,0
-2.95575315554,4.72822273232,0.59102784154,1926,1
0.554091052739,8.7597281339,1.09496601674,1179,1
12.0077172721,32.6159746473,4.07699683091,625,1
1.46134863996,10.1043811019,1.26304763773,1531,1
-14.8495149165,0.371791310913,0.0464739138641,974,0
2.39699769181,11.6190761444,1.45238451805,1502,1
-11.7811500124,0.741521204377,0.0926901505471,1024,0
-0.85006371205,6.92564425028,0.865705531285,338,0
-17.8659730589,0.187129278345,0.0233911597931,1658,0
8.67084944891,24.5128698162,3.06410872703,785,1
-3.37384222772,4.36655765291,0.545819706614,1635,1
1.54205072812,10.2299727926,1.27874659907,1406,1
7.35103666195,21.4853690904,2.6856711363,987,1
6.57663744268,19.7723283946,2.47154104932,253,0
-4.75074581495,3.33392184625,0.416740230781,557,0
-1.73617754332,5.92206347232,0.740257934039,1776,1
12.9988956122,35.1096768742,4.38870960928,677,1
0.347486847704,8.47096403929,1.05887050491,1179,1
-10.4159946158,1.00378922564,0.125473653206,737,0
-12.4673535336,0.636072908412,0.0795091135515,882,0
-4.96487964345,3.19376601199,0.399220751499,1658,1
25.8579483433,68.7485122819,8.59356403524,150,1
3.81289605827,14.1445145205,1.76806431507,1012,1
21.5029580914,57.2263893655,7.15329867069,323,1
-0.865641589223,6.90698255102,0.863372818878,1455,1
-2.32812449976,5.31617350503,0.664521688129,1964,1
-8.76680250399,1.43952448591,0.179940560738,656,0
-20.7865784822,0.095896156761,0.0119870195951,1607,0
-7.77830417127,1.78035779641,0.222544724551,684,0
2.75184175775,12.2263623514,1.52829529393,1421,1
-2.9217700488,4.75865808827,0.594832261034,1594,1
-14.0940516638,0.441096861157,0.0551371076446,1150,0
-16.0936527313,0.28029477955,0.0350368474437,1213,0
-4.51036230387,3.49754752407,0.437193440509,470,0
0.593750269868,8.81590312155,1.10198789019,1738,1
2.2328868325,11.3442316384,1.4180289548,1473,1
-18.685424156,0.155167037615,0.0193958797019,1637,0
-13.0223073827,0.561597086588,0.0701996358236,977,0
18.277260252,48.7429405539,6.09286756924,447,1
-1.34175697717,6.35427395376,0.79428424422,1469,1
-16.5934362362,0.250153121804,0.0312691402255,1090,0
2.87730137918,12.4452738264,1.5556592283,1238,1
0.835912993051,9.16410242537,1.14551280317,1667,1
8.90704889484,25.0672987709,3.13341234637,751,1
-5.46434911482,2.88661234131,0.360826542664,1910,1
-19.8215284144,0.119635172259,0.0149543965324,1352,0
10.7240286209,29.4373363743,3.67966704679,516,1
-17.9459667494,0.183741091118,0.0229676363898,1631,0
-6.8188252216,2.18121140253,0.272651425317,616,0
-4.66599231757,3.39084449675,0.423855562094,1761,1
-4.85354384009,3.26598790055,0.408248487569,609,0
-18.1489646232,0.175413730216,0.021926716277,1583,0
2.57401572946,11.9198198689,1.48997748361,1213,1
3.2522597029,13.1123344153,1.63904180191,1296,1
-12.0843449228,0.692989468476,0.0866236835595,987,0
-0.0888805902077,7.88250227191,0.985312783989,1742,1
-11.0560379252,0.871294069357,0.10891175867,968,0
-6.31551434412,2.42287521399,0.302859401749,608,0
6.85967761042,20.3924730849,2.54905913562,173,0
-14.5933998321,0.393994978074,0.0492493722592,1248,0
-6.75317782052,2.21144268495,0.276430335618,544,0
-17.5076049858,0.203084842431,0.0253856053039,1486,0
-11.0978259288,0.863254998517,0.107906874815,904,0
24.199686198,64.3554937197,8.04443671496,260,1
0.826925499007,9.1510204531,1.14387755664,1728,1
-2.04956208132,5.59497548243,0.699371935304,412,0
5.20962704002,16.884668763,2.11058359538,1219,1
-8.9320158938,1.3888959447,0.173611993087,706,0
-0.753712813232,7.04188646422,0.880235808027,439,0
-15.7370050064,0.303971205153,0.0379964006442,1254,0
2.42100149069,11.6595977634,1.45744972042,959,1
-19.0817349244,0.141717012419,0.0177146265523,1514,0
0.879266587758,9.22737876484,1.15342234561,1363,1
13.3235158129,35.9326185591,4.49157731989,574,1
12.9982752966,35.1081070618,4.38851338272,661,1
31.2892812331,83.1611677519,10.395145969,124,1
-18.6487280056,0.156474806678,0.0195593508347,1473,0
2.15475419988,11.2147329141,1.40184161426,1489,1
-22.591068174,0.0633818153099,0.00792272691374,1982,0
0.837773246364,9.16681169312,1.14585146164,1178,1
4.43954250715,15.3453202284,1.91816502855,1056,1
-11.5321376462,0.783826771758,0.0979783464698,950,0
-13.9473414649,0.455956695996,0.0569945869995,1156,0
-0.538038493491,7.3071985827,0.913399822838,1475,1
-20.3448120127,0.10611707449,0.0132646343112,1618,0
-2.69189702699,4.968704527,0.621088065875,481,0
-2.68288149042,4.97709157255,0.622136446569,1873,1
2.82680827577,12.3569085595,1.54461356994,1340,1
-20.5984439382,0.100123267359,0.0125154084199,1760,0
1.35941717461,9.94713618245,1.24339202281,340,0
-2.24459579006,5.39860513419,0.674825641773,442,0
-1.1190828328,6.60852332038,0.826065415047,1546,1
-19.6189210929,0.125317726859,0.0156647158574,1832,0
